move, 0x0, 0x1, 0x2, 0x3, 0x4, 1x0, 1x1, 1x2, 1x3, 1x4, 2x0, 2x1, 2x2, 2x3, 2x4, 3x0, 3x1, 3x2, 3x3, 3x4, 4x0, 4x1, 4x2, 4x3, 4x4, 
W, 1, 1, 1, 1, 1, 1, 30, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 0, 4, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 31, 0, 0, 1, 0, 
S, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 31, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
A, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 31, 0, 4, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
A, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 31, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
D, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 30, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 30, 0, 4, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
W, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 30, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 30, 0, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 1, 31, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 4, 1, 1, 1, 31, 0, 1, 1, 0, 1, 0, 1, 1, 
A, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 31, 4, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
S, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 30, 4, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
S, 1, 1, 0, 1, 1, 1, 30, 0, 1, 1, 0, 1, 4, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 30, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 1, 30, 0, 1, 1, 0, 1, 0, 1, 31, 0, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 1, 1, 30, 0, 1, 1, 0, 1, 0, 1, 31, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 4, 0, 1, 1, 1, 1, 0, 1, 1, 1, 31, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 4, 1, 0, 1, 1, 0, 1, 0, 1, 31, 0, 1, 1, 
S, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 4, 1, 0, 1, 31, 0, 1, 1, 1, 1, 0, 0, 1, 
A, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 31, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
S, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 30, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
S, 1, 1, 0, 1, 0, 1, 30, 0, 1, 1, 1, 1, 4, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
S, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
D, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 4, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 31, 1, 
S, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 31, 1, 1, 
S, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 4, 1, 1, 1, 1, 31, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 4, 1, 1, 1, 1, 30, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 30, 1, 1, 
W, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 4, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 30, 1, 
W, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
W, 1, 1, 0, 1, 0, 1, 30, 0, 1, 1, 1, 1, 4, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 
W, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 30, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
W, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 4, 1, 0, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 
W, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 4, 1, 0, 1, 1, 0, 1, 0, 1, 30, 0, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 31, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 31, 1, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 0, 1, 0, 31, 1, 0, 1, 1, 1, 1, 
D, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 4, 31, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
W, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 4, 30, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 0, 1, 0, 30, 1, 0, 1, 1, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 30, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 0, 1, 1, 0, 1, 0, 30, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 1, 0, 1, 0, 30, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 30, 1, 0, 1, 0, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 30, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
S, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 30, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
S, 1, 1, 0, 1, 0, 30, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 21, 1, 0, 
S, 30, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 21, 1, 0, 1, 1, 31, 0, 0, 
W, 30, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 20, 1, 0, 1, 1, 31, 0, 0, 
W, 1, 1, 0, 1, 0, 30, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 20, 1, 0, 
W, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 30, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 30, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 30, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 20, 1, 0, 1, 1, 31, 0, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 20, 1, 4, 1, 1, 31, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
A, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 31, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 31, 0, 1, 1, 
A, 1, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 31, 4, 0, 1, 1, 1, 1, 0, 1, 1, 1, 31, 0, 1, 
D, 1, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 30, 4, 0, 1, 1, 1, 1, 0, 1, 1, 1, 31, 0, 1, 
S, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 30, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 31, 0, 1, 1, 
S, 20, 1, 0, 1, 1, 30, 0, 0, 1, 1, 1, 1, 4, 1, 1, 1, 31, 0, 1, 1, 1, 1, 1, 1, 1, 
A, 30, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 31, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
D, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 31, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 4, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 0, 0, 21, 1, 31, 0, 1, 1, 1, 1, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
W, 1, 1, 0, 0, 21, 1, 31, 0, 1, 1, 1, 1, 4, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 
A, 1, 1, 0, 1, 1, 1, 1, 0, 0, 21, 1, 31, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
W, 1, 1, 0, 1, 1, 1, 1, 0, 0, 21, 1, 30, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
D, 1, 1, 0, 1, 31, 1, 1, 0, 1, 1, 1, 1, 4, 0, 21, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 
D, 1, 0, 1, 31, 1, 1, 0, 1, 1, 1, 1, 0, 4, 21, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
A, 1, 0, 1, 31, 1, 1, 0, 1, 1, 1, 1, 0, 4, 20, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
W, 1, 1, 0, 1, 31, 1, 1, 0, 1, 1, 1, 1, 4, 0, 20, 1, 30, 0, 1, 1, 1, 1, 0, 0, 1, 
W, 1, 1, 0, 1, 0, 1, 1, 0, 1, 31, 1, 1, 4, 1, 1, 1, 1, 0, 0, 20, 1, 30, 0, 1, 1, 
W, 1, 31, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 31, 1, 1, 0, 1, 1, 1, 1, 0, 0, 20, 
W, 1, 1, 1, 1, 1, 1, 31, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 31, 1, 1, 0, 1, 1, 
A, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 31, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 31, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 31, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 0, 4, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 31, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 1, 0, 1, 31, 1, 1, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 0, 1, 31, 1, 1, 0, 1, 1, 1, 1, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 0, 1, 30, 1, 1, 0, 1, 1, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 1, 0, 1, 30, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 0, 1, 1, 0, 1, 30, 1, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 1, 0, 1, 30, 1, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
S, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 31, 1, 0, 
S, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 31, 1, 0, 1, 1, 1, 1, 0, 
W, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 30, 1, 0, 1, 1, 1, 1, 0, 
W, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 30, 1, 0, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 
S, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 0, 1, 0, 1, 1, 30, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 4, 1, 1, 30, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 30, 1, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 30, 1, 0, 1, 1, 1, 1, 4, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
A, 30, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
A, 1, 30, 1, 0, 1, 1, 1, 1, 0, 1, 31, 0, 4, 0, 1, 31, 1, 1, 0, 1, 0, 0, 0, 0, 1, 
A, 1, 1, 30, 1, 0, 1, 1, 1, 1, 0, 1, 31, 4, 0, 0, 1, 31, 1, 1, 0, 1, 0, 0, 0, 0, 
D, 1, 1, 30, 1, 0, 1, 1, 1, 1, 0, 1, 30, 4, 0, 0, 1, 31, 1, 1, 0, 1, 0, 0, 0, 0, 
D, 1, 30, 1, 0, 1, 1, 1, 1, 0, 1, 30, 0, 4, 0, 1, 31, 1, 1, 0, 1, 0, 0, 0, 0, 1, 
S, 30, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
S, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 4, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
A, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
A, 30, 0, 0, 0, 1, 31, 1, 1, 0, 1, 0, 0, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 30, 0, 0, 0, 1, 31, 1, 1, 0, 1, 0, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 1, 30, 0, 0, 1, 1, 31, 1, 1, 1, 1, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
D, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 31, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 4, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 1, 0, 1, 1, 31, 0, 0, 0, 1, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
A, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 31, 0, 4, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
A, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 31, 4, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
D, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 30, 4, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
W, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 30, 0, 4, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
W, 1, 1, 0, 1, 31, 1, 1, 0, 1, 1, 1, 1, 4, 1, 1, 30, 0, 0, 0, 1, 1, 1, 0, 1, 1, 
W, 1, 1, 0, 1, 0, 1, 1, 0, 1, 31, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 30, 0, 0, 0, 1, 
W, 31, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 31, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
W, 1, 1, 1, 1, 1, 31, 0, 0, 0, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 31, 1, 1, 0, 1, 1, 
A, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 31, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 31, 
A, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 31, 4, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 4, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 30, 0, 4, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 31, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 31, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 0, 0, 1, 31, 1, 21, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 1, 31, 1, 21, 0, 1, 1, 1, 1, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 1, 30, 1, 21, 0, 1, 1, 1, 1, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 0, 0, 1, 30, 1, 21, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 1, 0, 1, 0, 1, 1, 30, 1, 21, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 0, 30, 1, 21, 1, 0, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 30, 1, 21, 1, 0, 1, 1, 1, 1, 0, 
W, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 30, 1, 20, 1, 0, 1, 1, 1, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 1, 0, 1, 0, 30, 1, 20, 1, 0, 
D, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 1, 0, 1, 0, 1, 1, 20, 1, 0, 1, 
S, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 1, 1, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 
S, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 4, 1, 1, 20, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
S, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 20, 1, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
S, 0, 1, 0, 1, 1, 20, 1, 0, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 31, 0, 0, 1, 1, 
S, 20, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 4, 1, 1, 31, 0, 0, 1, 1, 1, 1, 0, 1, 1, 
A, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 31, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
A, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 31, 4, 0, 1, 31, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
D, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 30, 4, 0, 1, 31, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
S, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 30, 0, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 
S, 1, 1, 0, 1, 1, 30, 0, 0, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
S, 30, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 4, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
A, 31, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
A, 1, 31, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 1, 1, 31, 1, 1, 1, 1, 0, 1, 1, 1, 1, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
W, 0, 1, 1, 30, 0, 1, 1, 31, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
S, 1, 1, 1, 1, 0, 0, 1, 1, 31, 0, 1, 1, 4, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
S, 0, 1, 1, 31, 0, 1, 1, 0, 1, 0, 1, 1, 4, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 
D, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
